_;kapitola;_;financni_misto;_;zdroj;_;pvs;paragraf;akce;_;rozpoctova_polozka;castka
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103000;SR - OP Podnikání a inovace;5010010021;212500;#;Nepřiřazeno;5336;Neinvestiční transfery zřízeným příspěvkovým organizacím;9 285 537
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103000;SR - OP Podnikání a inovace;5010010021;212500;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;81 324
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103000;SR - OP Podnikání a inovace;5010010021;212500;#;Nepřiřazeno;Výsledek;;2 400 000 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103000;SR - OP Podnikání a inovace;5010010021;Výsledek;;;;;2 400 000 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;301 950
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;75 488
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;27 176
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;5213;Neinvestiční transfery nefinančním podnikatelským subjektům-;35 029 920
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;5336;Neinvestiční transfery zřízeným příspěvkovým organizacím;712 446
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;3 020
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;Výsledek;;36 150 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5010010031;Výsledek;;;;;36 150 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5030010101;216100;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;414 390
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5030010101;216100;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;103 598
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5030010101;216100;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;37 295
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5030010101;216100;#;Nepřiřazeno;5166;Konzultační, poradenské a právní služby;12 049 050
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5030010101;216100;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;4 144
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5030010101;216100;#;Nepřiřazeno;Výsledek;;12 608 477
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5030010101;219900;#;Nepřiřazeno;5331;Neinvestiční příspěvky zřízeným příspěvkovým organizacím;463 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5030010101;219900;#;Nepřiřazeno;Výsledek;;463 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1103300;SR - OP Lidské zdroje a zaměstnanost;5030010101;Výsledek;;;;;13 071 477
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1104300;SR - OP Nadnárodní spolupráce pro cíl EÚS;5030010011;219100;#;Nepřiřazeno;5021;Ostatní osobní výdaje;27 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1104300;SR - OP Nadnárodní spolupráce pro cíl EÚS;5030010011;219100;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;6 750
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1104300;SR - OP Nadnárodní spolupráce pro cíl EÚS;5030010011;219100;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;2 430
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1104300;SR - OP Nadnárodní spolupráce pro cíl EÚS;5030010011;219100;#;Nepřiřazeno;5169;Nákup ostatních služeb;9 820
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1104300;SR - OP Nadnárodní spolupráce pro cíl EÚS;5030010011;219100;#;Nepřiřazeno;Výsledek;;46 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1104300;SR - OP Nadnárodní spolupráce pro cíl EÚS;5030010011;Výsledek;;;;;46 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1104705;SR - KP CIP;5010010041;251000;#;Nepřiřazeno;5213;Neinvestiční transfery nefinančním podnikatelským subjektům-;10 000 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1104705;SR - KP CIP;5010010041;251000;#;Nepřiřazeno;Výsledek;;10 000 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1104705;SR - KP CIP;5010010041;Výsledek;;;;;10 000 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1110200;SR - OP Podnikání a inovace pro konkurenceschopnost 2014+;5010010111;212400;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;511 974
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1110200;SR - OP Podnikání a inovace pro konkurenceschopnost 2014+;5010010111;212400;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;127 994
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1110200;SR - OP Podnikání a inovace pro konkurenceschopnost 2014+;5010010111;212400;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;46 078
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1110200;SR - OP Podnikání a inovace pro konkurenceschopnost 2014+;5010010111;212400;#;Nepřiřazeno;5213;Neinvestiční transfery nefinančním podnikatelským subjektům-;128 488 587
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1110200;SR - OP Podnikání a inovace pro konkurenceschopnost 2014+;5010010111;212400;#;Nepřiřazeno;5336;Neinvestiční transfery zřízeným příspěvkovým organizacím;820 247
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1110200;SR - OP Podnikání a inovace pro konkurenceschopnost 2014+;5010010111;212400;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;5 120
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1110200;SR - OP Podnikání a inovace pro konkurenceschopnost 2014+;5010010111;212400;#;Nepřiřazeno;Výsledek;;130 000 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1110200;SR - OP Podnikání a inovace pro konkurenceschopnost 2014+;5010010111;Výsledek;;;;;130 000 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503000;EU - OP Podnikání a inovace;5010010011;218200;#;Nepřiřazeno;5213;Neinvestiční transfery nefinančním podnikatelským subjektům-;1 983 333 333
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503000;EU - OP Podnikání a inovace;5010010011;218200;#;Nepřiřazeno;Výsledek;;1 983 333 333
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503000;EU - OP Podnikání a inovace;5010010011;Výsledek;;;;;1 983 333 333
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503000;EU - OP Podnikání a inovace;5010010021;212500;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;46 083 464
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503000;EU - OP Podnikání a inovace;5010010021;212500;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;11 520 866
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503000;EU - OP Podnikání a inovace;5010010021;212500;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;4 147 513
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503000;EU - OP Podnikání a inovace;5010010021;212500;#;Nepřiřazeno;5169;Nákup ostatních služeb;451 835 945
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503000;EU - OP Podnikání a inovace;5010010021;212500;#;Nepřiřazeno;5213;Neinvestiční transfery nefinančním podnikatelským subjektům-;9 066 666 667
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503000;EU - OP Podnikání a inovace;5010010021;212500;#;Nepřiřazeno;5336;Neinvestiční transfery zřízeným příspěvkovým organizacím;52 618 043
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503000;EU - OP Podnikání a inovace;5010010021;212500;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;460 836
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503000;EU - OP Podnikání a inovace;5010010021;212500;#;Nepřiřazeno;Výsledek;;9 633 333 334
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503000;EU - OP Podnikání a inovace;5010010021;Výsledek;;;;;9 633 333 334
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;1 711 050
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;427 765
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;153 998
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;5213;Neinvestiční transfery nefinančním podnikatelským subjektům-;198 502 880
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;5336;Neinvestiční transfery zřízeným příspěvkovým organizacím;4 037 194
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;17 113
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5010010031;212900;#;Nepřiřazeno;Výsledek;;204 850 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5010010031;Výsledek;;;;;204 850 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5030010101;216100;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;2 348 210
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5030010101;216100;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;587 054
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5030010101;216100;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;211 337
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5030010101;216100;#;Nepřiřazeno;5166;Konzultační, poradenské a právní služby;68 277 950
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5030010101;216100;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;23 482
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5030010101;216100;#;Nepřiřazeno;Výsledek;;71 448 033
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5030010101;219900;#;Nepřiřazeno;5331;Neinvestiční příspěvky zřízeným příspěvkovým organizacím;2 622 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5030010101;219900;#;Nepřiřazeno;Výsledek;;2 622 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1503300;EU - OP Lidské zdroje a zaměstnanost;5030010101;Výsledek;;;;;74 070 033
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1504300;EU - OP Nadnárodní spolupráce pro cíl EÚS;5030010011;219100;#;Nepřiřazeno;5021;Ostatní osobní výdaje;153 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1504300;EU - OP Nadnárodní spolupráce pro cíl EÚS;5030010011;219100;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;38 250
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1504300;EU - OP Nadnárodní spolupráce pro cíl EÚS;5030010011;219100;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;13 770
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1504300;EU - OP Nadnárodní spolupráce pro cíl EÚS;5030010011;219100;#;Nepřiřazeno;5169;Nákup ostatních služeb;55 647
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1504300;EU - OP Nadnárodní spolupráce pro cíl EÚS;5030010011;219100;#;Nepřiřazeno;Výsledek;;260 667
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1504300;EU - OP Nadnárodní spolupráce pro cíl EÚS;5030010011;Výsledek;;;;;260 667
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1506002;FM - Program švýcarsko-české spolupráce;5010010101;216100;#;Nepřiřazeno;5169;Nákup ostatních služeb;67 000 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1506002;FM - Program švýcarsko-české spolupráce;5010010101;216100;#;Nepřiřazeno;Výsledek;;67 000 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1506002;FM - Program švýcarsko-české spolupráce;5010010101;Výsledek;;;;;67 000 000
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1510200;EU - OP Podnikání a inovace pro konkurenceschopnost 2014+;5010010111;212400;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;2 901 186
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1510200;EU - OP Podnikání a inovace pro konkurenceschopnost 2014+;5010010111;212400;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;725 299
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1510200;EU - OP Podnikání a inovace pro konkurenceschopnost 2014+;5010010111;212400;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;261 109
322;Ministerstvo průmyslu a obchodu;3220001;Ministerstvo průmyslu a obchodu;1510200;EU - OP Podnikání a inovace pro konkurenceschopnost 2014+;5010010111;212400;#;Nepřiřazeno;5213;Neinvestiční transfery nefinančním podnikatelským subjektům-;161 435 327
